"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"1500000US060014024002","Block Group 2, Census Tract 4024, Alameda County, California","21632","null","4645","null",
"1500000US060014025001","Block Group 1, Census Tract 4025, Alameda County, California","54688","null","19332","null",
"1500000US060014025002","Block Group 2, Census Tract 4025, Alameda County, California","17727","null","14003","null",
"1500000US060014026001","Block Group 1, Census Tract 4026, Alameda County, California","34375","null","15113","null",
"1500000US060014027001","Block Group 1, Census Tract 4027, Alameda County, California","44044","null","30318","null",
"1500000US060014027002","Block Group 2, Census Tract 4027, Alameda County, California","124545","null","36512","null",
"1500000US060014028011","Block Group 1, Census Tract 4028.01, Alameda County, California","175250","null","153401","null",
"1500000US060014028012","Block Group 2, Census Tract 4028.01, Alameda County, California","27991","null","14004","null",
"1500000US060014028013","Block Group 3, Census Tract 4028.01, Alameda County, California","151058","null","34781","null",
"1500000US060014028021","Block Group 1, Census Tract 4028.02, Alameda County, California","11114","null","122","null",
"1500000US060014028022","Block Group 2, Census Tract 4028.02, Alameda County, California","-","-","**","**",
"1500000US060014029001","Block Group 1, Census Tract 4029, Alameda County, California","24732","null","12596","null",
"1500000US060014029002","Block Group 2, Census Tract 4029, Alameda County, California","32500","null","15138","null",
"1500000US060014030001","Block Group 1, Census Tract 4030, Alameda County, California","60885","null","34660","null",
"1500000US060014030002","Block Group 2, Census Tract 4030, Alameda County, California","18561","null","2586","null",
"1500000US060014030003","Block Group 3, Census Tract 4030, Alameda County, California","26343","null","10648","null",
"1500000US060014031001","Block Group 1, Census Tract 4031, Alameda County, California","136667","null","99286","null",
"1500000US060014031002","Block Group 2, Census Tract 4031, Alameda County, California","78500","null","68931","null",
"1500000US060014033011","Block Group 1, Census Tract 4033.01, Alameda County, California","17338","null","12437","null",
"1500000US060014033012","Block Group 2, Census Tract 4033.01, Alameda County, California","36063","null","22659","null",
"1500000US060014033021","Block Group 1, Census Tract 4033.02, Alameda County, California","250,000+","250,000+","***","***",
"1500000US060014033022","Block Group 2, Census Tract 4033.02, Alameda County, California","73672","null","62608","null",
"1500000US060014033023","Block Group 3, Census Tract 4033.02, Alameda County, California","198704","null","66333","null",
"1500000US060014034011","Block Group 1, Census Tract 4034.01, Alameda County, California","111642","null","16204","null",
"1500000US060014034012","Block Group 2, Census Tract 4034.01, Alameda County, California","77458","null","25663","null",
"1500000US060014034013","Block Group 3, Census Tract 4034.01, Alameda County, California","32568","null","25384","null",
"1500000US060014034021","Block Group 1, Census Tract 4034.02, Alameda County, California","68100","null","57784","null",
"1500000US060014034022","Block Group 2, Census Tract 4034.02, Alameda County, California","62313","null","33400","null",
"1500000US060014035011","Block Group 1, Census Tract 4035.01, Alameda County, California","26294","null","3102","null",
"1500000US060014035012","Block Group 2, Census Tract 4035.01, Alameda County, California","73094","null","32785","null",
"1500000US060014035013","Block Group 3, Census Tract 4035.01, Alameda County, California","55342","null","35487","null",
"1500000US060014035014","Block Group 4, Census Tract 4035.01, Alameda County, California","101863","null","37207","null",
"1500000US060014035021","Block Group 1, Census Tract 4035.02, Alameda County, California","96797","null","47458","null",
"1500000US060014035022","Block Group 2, Census Tract 4035.02, Alameda County, California","78050","null","14453","null",
"1500000US060014036001","Block Group 1, Census Tract 4036, Alameda County, California","95417","null","19531","null",
"1500000US060014036002","Block Group 2, Census Tract 4036, Alameda County, California","99444","null","17412","null",
"1500000US060014036003","Block Group 3, Census Tract 4036, Alameda County, California","78407","null","3622","null",
"1500000US060014037011","Block Group 1, Census Tract 4037.01, Alameda County, California","72160","null","22075","null",
"1500000US060014037012","Block Group 2, Census Tract 4037.01, Alameda County, California","79122","null","33074","null",
"1500000US060014037021","Block Group 1, Census Tract 4037.02, Alameda County, California","87115","null","13658","null",
"1500000US060014037022","Block Group 2, Census Tract 4037.02, Alameda County, California","119018","null","29358","null",
"1500000US060014038001","Block Group 1, Census Tract 4038, Alameda County, California","203080","null","35730","null",
"1500000US060014038002","Block Group 2, Census Tract 4038, Alameda County, California","96630","null","24337","null",
"1500000US060014038003","Block Group 3, Census Tract 4038, Alameda County, California","122679","null","69456","null",
"1500000US060014038004","Block Group 4, Census Tract 4038, Alameda County, California","131842","null","25304","null",
"1500000US060014039001","Block Group 1, Census Tract 4039, Alameda County, California","91551","null","26807","null",
"1500000US060014039002","Block Group 2, Census Tract 4039, Alameda County, California","186983","null","47970","null",
"1500000US060014039003","Block Group 3, Census Tract 4039, Alameda County, California","113484","null","19546","null",
"1500000US060014040001","Block Group 1, Census Tract 4040, Alameda County, California","80063","null","12052","null",
"1500000US060014040002","Block Group 2, Census Tract 4040, Alameda County, California","106375","null","19290","null",
"1500000US060014040003","Block Group 3, Census Tract 4040, Alameda County, California","69167","null","33165","null",
"1500000US060014041011","Block Group 1, Census Tract 4041.01, Alameda County, California","96094","null","29367","null",
"1500000US060014041012","Block Group 2, Census Tract 4041.01, Alameda County, California","114267","null","34344","null",
"1500000US060014041013","Block Group 3, Census Tract 4041.01, Alameda County, California","96350","null","33830","null",
"1500000US060014041021","Block Group 1, Census Tract 4041.02, Alameda County, California","86373","null","6548","null",
"1500000US060014041022","Block Group 2, Census Tract 4041.02, Alameda County, California","70769","null","16213","null",
"1500000US060014042001","Block Group 1, Census Tract 4042, Alameda County, California","166696","null","126005","null",
"1500000US060014042002","Block Group 2, Census Tract 4042, Alameda County, California","214773","null","56747","null",
"1500000US060014042003","Block Group 3, Census Tract 4042, Alameda County, California","146319","null","54985","null",
"1500000US060014043001","Block Group 1, Census Tract 4043, Alameda County, California","194625","null","77575","null",
"1500000US060014043002","Block Group 2, Census Tract 4043, Alameda County, California","228542","null","35572","null",
"1500000US060014043003","Block Group 3, Census Tract 4043, Alameda County, California","210833","null","50077","null",
"1500000US060014044001","Block Group 1, Census Tract 4044, Alameda County, California","250,000+","250,000+","***","***",
"1500000US060014044002","Block Group 2, Census Tract 4044, Alameda County, California","104896","null","83223","null",
"1500000US060014044003","Block Group 3, Census Tract 4044, Alameda County, California","196538","null","101641","null",
"1500000US060014044004","Block Group 4, Census Tract 4044, Alameda County, California","121250","null","32345","null",
"1500000US060014045011","Block Group 1, Census Tract 4045.01, Alameda County, California","203542","null","20934","null",
"1500000US060014045021","Block Group 1, Census Tract 4045.02, Alameda County, California","214135","null","47304","null",
"1500000US060014045022","Block Group 2, Census Tract 4045.02, Alameda County, California","200673","null","33764","null",
"1500000US060014045023","Block Group 3, Census Tract 4045.02, Alameda County, California","183348","null","34687","null",
"1500000US060014045024","Block Group 4, Census Tract 4045.02, Alameda County, California","198750","null","46702","null",
"1500000US060014046001","Block Group 1, Census Tract 4046, Alameda County, California","155337","null","18920","null",
"1500000US060014046002","Block Group 2, Census Tract 4046, Alameda County, California","168173","null","44822","null",
"1500000US060014046003","Block Group 3, Census Tract 4046, Alameda County, California","234659","null","92933","null",
"1500000US060014046004","Block Group 4, Census Tract 4046, Alameda County, California","175972","null","72990","null",
"1500000US060014047001","Block Group 1, Census Tract 4047, Alameda County, California","178897","null","71483","null",
"1500000US060014047002","Block Group 2, Census Tract 4047, Alameda County, California","192321","null","43231","null",
"1500000US060014048001","Block Group 1, Census Tract 4048, Alameda County, California","99750","null","18502","null",
"1500000US060014048002","Block Group 2, Census Tract 4048, Alameda County, California","135417","null","52893","null",
"1500000US060014049001","Block Group 1, Census Tract 4049, Alameda County, California","156250","null","85157","null",
"1500000US060014049002","Block Group 2, Census Tract 4049, Alameda County, California","46505","null","23020","null",
"1500000US060014049003","Block Group 3, Census Tract 4049, Alameda County, California","139250","null","34648","null",
"1500000US060014049004","Block Group 4, Census Tract 4049, Alameda County, California","156544","null","11173","null",
"1500000US060014050001","Block Group 1, Census Tract 4050, Alameda County, California","166375","null","49298","null",
"1500000US060014050002","Block Group 2, Census Tract 4050, Alameda County, California","140500","null","44664","null",
"1500000US060014050003","Block Group 3, Census Tract 4050, Alameda County, California","103750","null","7207","null",
"1500000US060014051001","Block Group 1, Census Tract 4051, Alameda County, California","250,000+","250,000+","***","***",
"1500000US060014051002","Block Group 2, Census Tract 4051, Alameda County, California","250,000+","250,000+","***","***",
"1500000US060014051003","Block Group 3, Census Tract 4051, Alameda County, California","229405","null","45889","null",
"1500000US060014051004","Block Group 4, Census Tract 4051, Alameda County, California","179940","null","48657","null",
"1500000US060014051005","Block Group 5, Census Tract 4051, Alameda County, California","226250","null","82317","null",
"1500000US060014052001","Block Group 1, Census Tract 4052, Alameda County, California","78466","null","46885","null",
"1500000US060014052002","Block Group 2, Census Tract 4052, Alameda County, California","-","-","**","**",
"1500000US060014052003","Block Group 3, Census Tract 4052, Alameda County, California","131389","null","55927","null",
"1500000US060014052004","Block Group 4, Census Tract 4052, Alameda County, California","87614","null","20095","null",
"1500000US060014053011","Block Group 1, Census Tract 4053.01, Alameda County, California","120069","null","50847","null",
"1500000US060014053012","Block Group 2, Census Tract 4053.01, Alameda County, California","107119","null","19938","null",
"1500000US060014053013","Block Group 3, Census Tract 4053.01, Alameda County, California","60938","null","23233","null",
"1500000US060014053021","Block Group 1, Census Tract 4053.02, Alameda County, California","49338","null","20741","null",
"1500000US060014053022","Block Group 2, Census Tract 4053.02, Alameda County, California","76767","null","19116","null",
"1500000US060014054011","Block Group 1, Census Tract 4054.01, Alameda County, California","56313","null","13492","null",
"1500000US060014054012","Block Group 2, Census Tract 4054.01, Alameda County, California","78208","null","20991","null",
"1500000US060014054013","Block Group 3, Census Tract 4054.01, Alameda County, California","40857","null","27886","null",
"1500000US060014054021","Block Group 1, Census Tract 4054.02, Alameda County, California","43354","null","17362","null",
"1500000US060014054022","Block Group 2, Census Tract 4054.02, Alameda County, California","76000","null","26875","null",
"1500000US060014055001","Block Group 1, Census Tract 4055, Alameda County, California","80694","null","57796","null",
"1500000US060014055002","Block Group 2, Census Tract 4055, Alameda County, California","69904","null","25435","null",
"1500000US060014055003","Block Group 3, Census Tract 4055, Alameda County, California","-","-","**","**",
"1500000US060014055004","Block Group 4, Census Tract 4055, Alameda County, California","106316","null","28246","null",
"1500000US060014056001","Block Group 1, Census Tract 4056, Alameda County, California","50109","null","17896","null",
"1500000US060014056002","Block Group 2, Census Tract 4056, Alameda County, California","116250","null","41247","null",
"1500000US060014056003","Block Group 3, Census Tract 4056, Alameda County, California","70455","null","30683","null",
"1500000US060014057001","Block Group 1, Census Tract 4057, Alameda County, California","66166","null","3507","null",
"1500000US060014057002","Block Group 2, Census Tract 4057, Alameda County, California","64397","null","21796","null",
"1500000US060014057003","Block Group 3, Census Tract 4057, Alameda County, California","72589","null","24256","null",
"1500000US060014058001","Block Group 1, Census Tract 4058, Alameda County, California","55268","null","27731","null",
"1500000US060014058002","Block Group 2, Census Tract 4058, Alameda County, California","53594","null","38595","null",
"1500000US060014058003","Block Group 3, Census Tract 4058, Alameda County, California","47321","null","19680","null",
"1500000US060014058004","Block Group 4, Census Tract 4058, Alameda County, California","38750","null","29166","null",
"1500000US060014059011","Block Group 1, Census Tract 4059.01, Alameda County, California","57847","null","19616","null",
"1500000US060014059012","Block Group 2, Census Tract 4059.01, Alameda County, California","41324","null","15786","null",
"1500000US060014059013","Block Group 3, Census Tract 4059.01, Alameda County, California","41625","null","31029","null",
"1500000US060014059021","Block Group 1, Census Tract 4059.02, Alameda County, California","49931","null","32269","null",
"1500000US060014059022","Block Group 2, Census Tract 4059.02, Alameda County, California","57404","null","19428","null",
"1500000US060014060001","Block Group 1, Census Tract 4060, Alameda County, California","46648","null","31635","null",
"1500000US060014060002","Block Group 2, Census Tract 4060, Alameda County, California","46898","null","21748","null",
"1500000US060014060003","Block Group 3, Census Tract 4060, Alameda County, California","37455","null","23488","null",
"1500000US060014060004","Block Group 4, Census Tract 4060, Alameda County, California","65132","null","45980","null",
"1500000US060014061001","Block Group 1, Census Tract 4061, Alameda County, California","23611","null","22079","null",
"1500000US060014061002","Block Group 2, Census Tract 4061, Alameda County, California","-","-","**","**",
"1500000US060014061003","Block Group 3, Census Tract 4061, Alameda County, California","91696","null","28120","null",
"1500000US060014061004","Block Group 4, Census Tract 4061, Alameda County, California","52377","null","41519","null",
"1500000US060014062011","Block Group 1, Census Tract 4062.01, Alameda County, California","56964","null","15484","null",
"1500000US060014062012","Block Group 2, Census Tract 4062.01, Alameda County, California","41594","null","19680","null",
"1500000US060014062013","Block Group 3, Census Tract 4062.01, Alameda County, California","42000","null","24620","null",
"1500000US060014062014","Block Group 4, Census Tract 4062.01, Alameda County, California","48333","null","16007","null",
"1500000US060014062021","Block Group 1, Census Tract 4062.02, Alameda County, California","48083","null","19368","null",
"1500000US060014062022","Block Group 2, Census Tract 4062.02, Alameda County, California","41319","null","12690","null",
"1500000US060014062023","Block Group 3, Census Tract 4062.02, Alameda County, California","53875","null","14780","null",
"1500000US060014063001","Block Group 1, Census Tract 4063, Alameda County, California","-","-","**","**",
"1500000US060014063002","Block Group 2, Census Tract 4063, Alameda County, California","-","-","**","**",
"1500000US060014063003","Block Group 3, Census Tract 4063, Alameda County, California","53264","null","22736","null",
"1500000US060014063004","Block Group 4, Census Tract 4063, Alameda County, California","-","-","**","**",
"1500000US060014064001","Block Group 1, Census Tract 4064, Alameda County, California","107708","null","34598","null",
"1500000US060014064002","Block Group 2, Census Tract 4064, Alameda County, California","55250","null","48483","null",
"1500000US060014065001","Block Group 1, Census Tract 4065, Alameda County, California","83750","null","42377","null",
"1500000US060014065002","Block Group 2, Census Tract 4065, Alameda County, California","-","-","**","**",
"1500000US060014065003","Block Group 3, Census Tract 4065, Alameda County, California","41768","null","5294","null",
"1500000US060014065004","Block Group 4, Census Tract 4065, Alameda County, California","42417","null","37270","null",
"1500000US060014066011","Block Group 1, Census Tract 4066.01, Alameda County, California","47543","null","26715","null",
"1500000US060014066012","Block Group 2, Census Tract 4066.01, Alameda County, California","54353","null","20139","null",
"1500000US060014066013","Block Group 3, Census Tract 4066.01, Alameda County, California","95833","null","6668","null",
"1500000US060014066014","Block Group 4, Census Tract 4066.01, Alameda County, California","38488","null","11760","null",
"1500000US060014066021","Block Group 1, Census Tract 4066.02, Alameda County, California","74464","null","23482","null",
"1500000US060014066022","Block Group 2, Census Tract 4066.02, Alameda County, California","43382","null","12883","null",
"1500000US060014067001","Block Group 1, Census Tract 4067, Alameda County, California","114309","null","36208","null",
"1500000US060014067002","Block Group 2, Census Tract 4067, Alameda County, California","142778","null","64881","null",
"1500000US060014067003","Block Group 3, Census Tract 4067, Alameda County, California","97500","null","20542","null",
"1500000US060014067004","Block Group 4, Census Tract 4067, Alameda County, California","170117","null","63592","null",
"1500000US060014067005","Block Group 5, Census Tract 4067, Alameda County, California","94973","null","79999","null",
"1500000US060014068001","Block Group 1, Census Tract 4068, Alameda County, California","140368","null","36961","null",
"1500000US060014068002","Block Group 2, Census Tract 4068, Alameda County, California","110729","null","39763","null",
"1500000US060014068003","Block Group 3, Census Tract 4068, Alameda County, California","102000","null","57250","null",
"1500000US060014068004","Block Group 4, Census Tract 4068, Alameda County, California","84293","null","16770","null",
"1500000US060014069001","Block Group 1, Census Tract 4069, Alameda County, California","151964","null","24540","null",
"1500000US060014069002","Block Group 2, Census Tract 4069, Alameda County, California","128889","null","45960","null",
"1500000US060014069003","Block Group 3, Census Tract 4069, Alameda County, California","93966","null","19765","null",
"1500000US060014070001","Block Group 1, Census Tract 4070, Alameda County, California","64286","null","18203","null",
"1500000US060014070002","Block Group 2, Census Tract 4070, Alameda County, California","74283","null","19384","null",
"1500000US060014070003","Block Group 3, Census Tract 4070, Alameda County, California","57016","null","46405","null",
"1500000US060014070004","Block Group 4, Census Tract 4070, Alameda County, California","68785","null","18558","null",
"1500000US060014070005","Block Group 5, Census Tract 4070, Alameda County, California","-","-","**","**",
"1500000US060014071011","Block Group 1, Census Tract 4071.01, Alameda County, California","42629","null","9379","null",
"1500000US060014071012","Block Group 2, Census Tract 4071.01, Alameda County, California","62750","null","40755","null",
"1500000US060014071021","Block Group 1, Census Tract 4071.02, Alameda County, California","54280","null","43386","null",
"1500000US060014071022","Block Group 2, Census Tract 4071.02, Alameda County, California","59875","null","29783","null",
"1500000US060014071023","Block Group 3, Census Tract 4071.02, Alameda County, California","47708","null","22229","null",
"1500000US060014071024","Block Group 4, Census Tract 4071.02, Alameda County, California","109453","null","78701","null",
"1500000US060014072001","Block Group 1, Census Tract 4072, Alameda County, California","63839","null","18549","null",
"1500000US060014072002","Block Group 2, Census Tract 4072, Alameda County, California","51250","null","23621","null",
"1500000US060014072003","Block Group 3, Census Tract 4072, Alameda County, California","57898","null","9481","null",
"1500000US060014072004","Block Group 4, Census Tract 4072, Alameda County, California","37222","null","10974","null",
"1500000US060014073001","Block Group 1, Census Tract 4073, Alameda County, California","60357","null","25917","null",
"1500000US060014073002","Block Group 2, Census Tract 4073, Alameda County, California","72083","null","41888","null",
"1500000US060014074001","Block Group 1, Census Tract 4074, Alameda County, California","82813","null","18856","null",
"1500000US060014074002","Block Group 2, Census Tract 4074, Alameda County, California","-","-","**","**",
"1500000US060014074003","Block Group 3, Census Tract 4074, Alameda County, California","-","-","**","**",
"1500000US060014075001","Block Group 1, Census Tract 4075, Alameda County, California","47917","null","24099","null",
"1500000US060014075002","Block Group 2, Census Tract 4075, Alameda County, California","28958","null","17180","null",
"1500000US060014075003","Block Group 3, Census Tract 4075, Alameda County, California","36513","null","14466","null",
"1500000US060014076001","Block Group 1, Census Tract 4076, Alameda County, California","81186","null","44823","null",
"1500000US060014076002","Block Group 2, Census Tract 4076, Alameda County, California","78697","null","51156","null",
"1500000US060014076003","Block Group 3, Census Tract 4076, Alameda County, California","90643","null","40632","null",
"1500000US060014076004","Block Group 4, Census Tract 4076, Alameda County, California","106118","null","56797","null",
"1500000US060014076005","Block Group 5, Census Tract 4076, Alameda County, California","64891","null","43548","null",
"1500000US060014077001","Block Group 1, Census Tract 4077, Alameda County, California","75000","null","18564","null",
"1500000US060014077002","Block Group 2, Census Tract 4077, Alameda County, California","80625","null","19664","null",
"1500000US060014077003","Block Group 3, Census Tract 4077, Alameda County, California","155635","null","22973","null",
"1500000US060014077004","Block Group 4, Census Tract 4077, Alameda County, California","85347","null","50358","null",
"1500000US060014078001","Block Group 1, Census Tract 4078, Alameda County, California","96696","null","18983","null",
"1500000US060014078002","Block Group 2, Census Tract 4078, Alameda County, California","86563","null","41144","null",
"1500000US060014079001","Block Group 1, Census Tract 4079, Alameda County, California","108484","null","28045","null",
"1500000US060014079002","Block Group 2, Census Tract 4079, Alameda County, California","-","-","**","**",
"1500000US060014079003","Block Group 3, Census Tract 4079, Alameda County, California","137917","null","31780","null",
"1500000US060014080001","Block Group 1, Census Tract 4080, Alameda County, California","205250","null","75596","null",
"1500000US060014080002","Block Group 2, Census Tract 4080, Alameda County, California","169444","null","63448","null",
"1500000US060014081001","Block Group 1, Census Tract 4081, Alameda County, California","160139","null","108188","null",
"1500000US060014081002","Block Group 2, Census Tract 4081, Alameda County, California","89602","null","19961","null",
"1500000US060014081003","Block Group 3, Census Tract 4081, Alameda County, California","134639","null","42259","null",
"1500000US060014081004","Block Group 4, Census Tract 4081, Alameda County, California","90956","null","90888","null",
"1500000US060014081005","Block Group 5, Census Tract 4081, Alameda County, California","177156","null","40699","null",
"1500000US060014082001","Block Group 1, Census Tract 4082, Alameda County, California","76810","null","42633","null",
"1500000US060014082002","Block Group 2, Census Tract 4082, Alameda County, California","58447","null","23835","null",
"1500000US060014082003","Block Group 3, Census Tract 4082, Alameda County, California","74514","null","43286","null",
"1500000US060014083001","Block Group 1, Census Tract 4083, Alameda County, California","79423","null","66391","null",
"1500000US060014083002","Block Group 2, Census Tract 4083, Alameda County, California","132644","null","11763","null",
"1500000US060014083003","Block Group 3, Census Tract 4083, Alameda County, California","137212","null","69175","null",
"1500000US060014083004","Block Group 4, Census Tract 4083, Alameda County, California","92500","null","74351","null",
"1500000US060014083005","Block Group 5, Census Tract 4083, Alameda County, California","-","-","**","**",
"1500000US060014084001","Block Group 1, Census Tract 4084, Alameda County, California","62837","null","38241","null",
"1500000US060014084002","Block Group 2, Census Tract 4084, Alameda County, California","63854","null","50327","null",
"1500000US060014084003","Block Group 3, Census Tract 4084, Alameda County, California","-","-","**","**",
"1500000US060014085001","Block Group 1, Census Tract 4085, Alameda County, California","58348","null","22818","null",
"1500000US060014085002","Block Group 2, Census Tract 4085, Alameda County, California","50250","null","30325","null",
"1500000US060014085003","Block Group 3, Census Tract 4085, Alameda County, California","41250","null","12586","null",
"1500000US060014085004","Block Group 4, Census Tract 4085, Alameda County, California","62273","null","23821","null",
"1500000US060014085005","Block Group 5, Census Tract 4085, Alameda County, California","90750","null","11174","null",
"1500000US060014086001","Block Group 1, Census Tract 4086, Alameda County, California","43375","null","30322","null",
"1500000US060014086002","Block Group 2, Census Tract 4086, Alameda County, California","83370","null","12518","null",
"1500000US060014086003","Block Group 3, Census Tract 4086, Alameda County, California","39700","null","12083","null",
"1500000US060014086004","Block Group 4, Census Tract 4086, Alameda County, California","75069","null","68455","null",
"1500000US060014087001","Block Group 1, Census Tract 4087, Alameda County, California","78176","null","26602","null",
"1500000US060014087002","Block Group 2, Census Tract 4087, Alameda County, California","-","-","**","**",
"1500000US060014087003","Block Group 3, Census Tract 4087, Alameda County, California","-","-","**","**",
"1500000US060014087004","Block Group 4, Census Tract 4087, Alameda County, California","-","-","**","**",
"1500000US060014087005","Block Group 5, Census Tract 4087, Alameda County, California","82585","null","76245","null",
"1500000US060014087006","Block Group 6, Census Tract 4087, Alameda County, California","41758","null","21114","null",
"1500000US060014088001","Block Group 1, Census Tract 4088, Alameda County, California","51157","null","27692","null",
"1500000US060014088002","Block Group 2, Census Tract 4088, Alameda County, California","30074","null","5743","null",
"1500000US060014088003","Block Group 3, Census Tract 4088, Alameda County, California","20392","null","5915","null",
"1500000US060014088004","Block Group 4, Census Tract 4088, Alameda County, California","41500","null","14340","null",
"1500000US060014089001","Block Group 1, Census Tract 4089, Alameda County, California","28250","null","16238","null",
"1500000US060014089002","Block Group 2, Census Tract 4089, Alameda County, California","49358","null","8874","null",
"1500000US060014090001","Block Group 1, Census Tract 4090, Alameda County, California","62619","null","38645","null",
