"GEO_ID","NAME","P053001","P053001A",
"1500000US060014013003","Block Group 3, Census Tract 4013, Alameda County, California","23333","null",
"1500000US060014014001","Block Group 1, Census Tract 4014, Alameda County, California","19083","null",
"1500000US060014014002","Block Group 2, Census Tract 4014, Alameda County, California","18644","null",
"1500000US060014014003","Block Group 3, Census Tract 4014, Alameda County, California","21603","null",
"1500000US060014015001","Block Group 1, Census Tract 4015, Alameda County, California","19083","null",
"1500000US060014015002","Block Group 2, Census Tract 4015, Alameda County, California","30982","null",
"1500000US060014015003","Block Group 3, Census Tract 4015, Alameda County, California","30677","null",
"1500000US060014016001","Block Group 1, Census Tract 4016, Alameda County, California","24868","null",
"1500000US060014016002","Block Group 2, Census Tract 4016, Alameda County, California","31786","null",
"1500000US060014017001","Block Group 1, Census Tract 4017, Alameda County, California","24091","null",
"1500000US060014017002","Block Group 2, Census Tract 4017, Alameda County, California","25568","null",
"1500000US060014017003","Block Group 3, Census Tract 4017, Alameda County, California","0","null",
"1500000US060014018001","Block Group 1, Census Tract 4018, Alameda County, California","18295","null",
"1500000US060014018002","Block Group 2, Census Tract 4018, Alameda County, California","19333","null",
"1500000US060014019001","Block Group 1, Census Tract 4019, Alameda County, California","50208","null",
"1500000US060014019002","Block Group 2, Census Tract 4019, Alameda County, California","0","null",
"1500000US060014020001","Block Group 1, Census Tract 4020, Alameda County, California","61250","null",
"1500000US060014021001","Block Group 1, Census Tract 4021, Alameda County, California","11944","null",
"1500000US060014022001","Block Group 1, Census Tract 4022, Alameda County, California","21765","null",
"1500000US060014022002","Block Group 2, Census Tract 4022, Alameda County, California","27964","null",
"1500000US060014023001","Block Group 1, Census Tract 4023, Alameda County, California","42083","null",
"1500000US060014024001","Block Group 1, Census Tract 4024, Alameda County, California","23837","null",
"1500000US060014024002","Block Group 2, Census Tract 4024, Alameda County, California","12287","null",
"1500000US060014025001","Block Group 1, Census Tract 4025, Alameda County, California","34083","null",
"1500000US060014025002","Block Group 2, Census Tract 4025, Alameda County, California","9401","null",
"1500000US060014025003","Block Group 3, Census Tract 4025, Alameda County, California","16958","null",
"1500000US060014026001","Block Group 1, Census Tract 4026, Alameda County, California","12857","null",
"1500000US060014026002","Block Group 2, Census Tract 4026, Alameda County, California","13710","null",
"1500000US060014027001","Block Group 1, Census Tract 4027, Alameda County, California","25729","null",
"1500000US060014027002","Block Group 2, Census Tract 4027, Alameda County, California","31667","null",
"1500000US060014028001","Block Group 1, Census Tract 4028, Alameda County, California","10268","null",
"1500000US060014029001","Block Group 1, Census Tract 4029, Alameda County, California","0","null",
"1500000US060014029002","Block Group 2, Census Tract 4029, Alameda County, California","19132","null",
"1500000US060014030001","Block Group 1, Census Tract 4030, Alameda County, California","15250","null",
"1500000US060014030002","Block Group 2, Census Tract 4030, Alameda County, California","10889","null",
"1500000US060014031001","Block Group 1, Census Tract 4031, Alameda County, California","15341","null",
"1500000US060014032001","Block Group 1, Census Tract 4032, Alameda County, California","104385","null",
"1500000US060014033001","Block Group 1, Census Tract 4033, Alameda County, California","39327","null",
"1500000US060014033002","Block Group 2, Census Tract 4033, Alameda County, California","19855","null",
"1500000US060014034001","Block Group 1, Census Tract 4034, Alameda County, California","39231","null",
"1500000US060014034002","Block Group 2, Census Tract 4034, Alameda County, California","30250","null",
"1500000US060014034003","Block Group 3, Census Tract 4034, Alameda County, California","26346","null",
"1500000US060014035001","Block Group 1, Census Tract 4035, Alameda County, California","38899","null",
"1500000US060014035002","Block Group 2, Census Tract 4035, Alameda County, California","22154","null",
"1500000US060014035003","Block Group 3, Census Tract 4035, Alameda County, California","36211","null",
"1500000US060014036001","Block Group 1, Census Tract 4036, Alameda County, California","40112","null",
"1500000US060014036002","Block Group 2, Census Tract 4036, Alameda County, California","40966","null",
"1500000US060014037001","Block Group 1, Census Tract 4037, Alameda County, California","42837","null",
"1500000US060014037002","Block Group 2, Census Tract 4037, Alameda County, California","42420","null",
"1500000US060014038001","Block Group 1, Census Tract 4038, Alameda County, California","105864","null",
"1500000US060014038002","Block Group 2, Census Tract 4038, Alameda County, California","48864","null",
"1500000US060014038003","Block Group 3, Census Tract 4038, Alameda County, California","45972","null",
"1500000US060014038004","Block Group 4, Census Tract 4038, Alameda County, California","51652","null",
"1500000US060014039001","Block Group 1, Census Tract 4039, Alameda County, California","47969","null",
"1500000US060014039002","Block Group 2, Census Tract 4039, Alameda County, California","45529","null",
"1500000US060014039003","Block Group 3, Census Tract 4039, Alameda County, California","41627","null",
"1500000US060014040001","Block Group 1, Census Tract 4040, Alameda County, California","45035","null",
"1500000US060014040002","Block Group 2, Census Tract 4040, Alameda County, California","42396","null",
"1500000US060014041001","Block Group 1, Census Tract 4041, Alameda County, California","48229","null",
"1500000US060014041002","Block Group 2, Census Tract 4041, Alameda County, California","42955","null",
"1500000US060014041003","Block Group 3, Census Tract 4041, Alameda County, California","37138","null",
"1500000US060014042001","Block Group 1, Census Tract 4042, Alameda County, California","99555","null",
"1500000US060014042002","Block Group 2, Census Tract 4042, Alameda County, California","98277","null",
"1500000US060014042003","Block Group 3, Census Tract 4042, Alameda County, California","85343","null",
"1500000US060014043001","Block Group 1, Census Tract 4043, Alameda County, California","104011","null",
"1500000US060014043002","Block Group 2, Census Tract 4043, Alameda County, California","121741","null",
"1500000US060014043003","Block Group 3, Census Tract 4043, Alameda County, California","74659","null",
"1500000US060014044001","Block Group 1, Census Tract 4044, Alameda County, California","94646","null",
"1500000US060014044002","Block Group 2, Census Tract 4044, Alameda County, California","100505","null",
"1500000US060014044003","Block Group 3, Census Tract 4044, Alameda County, California","111444","null",
"1500000US060014045011","Block Group 1, Census Tract 4045.01, Alameda County, California","113255","null",
"1500000US060014045021","Block Group 1, Census Tract 4045.02, Alameda County, California","113337","null",
"1500000US060014045022","Block Group 2, Census Tract 4045.02, Alameda County, California","110391","null",
"1500000US060014045023","Block Group 3, Census Tract 4045.02, Alameda County, California","103667","null",
"1500000US060014045024","Block Group 4, Census Tract 4045.02, Alameda County, California","82197","null",
"1500000US060014046001","Block Group 1, Census Tract 4046, Alameda County, California","97938","null",
"1500000US060014046002","Block Group 2, Census Tract 4046, Alameda County, California","148158","null",
"1500000US060014046003","Block Group 3, Census Tract 4046, Alameda County, California","118465","null",
"1500000US060014046004","Block Group 4, Census Tract 4046, Alameda County, California","113694","null",
"1500000US060014047001","Block Group 1, Census Tract 4047, Alameda County, California","119069","null",
"1500000US060014047002","Block Group 2, Census Tract 4047, Alameda County, California","106249","null",
"1500000US060014048001","Block Group 1, Census Tract 4048, Alameda County, California","56053","null",
"1500000US060014048002","Block Group 2, Census Tract 4048, Alameda County, California","46979","null",
"1500000US060014049001","Block Group 1, Census Tract 4049, Alameda County, California","96509","null",
"1500000US060014049002","Block Group 2, Census Tract 4049, Alameda County, California","46989","null",
"1500000US060014049003","Block Group 3, Census Tract 4049, Alameda County, California","41813","null",
"1500000US060014049004","Block Group 4, Census Tract 4049, Alameda County, California","73077","null",
"1500000US060014050001","Block Group 1, Census Tract 4050, Alameda County, California","64643","null",
"1500000US060014050002","Block Group 2, Census Tract 4050, Alameda County, California","75000","null",
"1500000US060014050003","Block Group 3, Census Tract 4050, Alameda County, California","64583","null",
"1500000US060014051001","Block Group 1, Census Tract 4051, Alameda County, California","142292","null",
"1500000US060014051002","Block Group 2, Census Tract 4051, Alameda County, California","116560","null",
"1500000US060014051003","Block Group 3, Census Tract 4051, Alameda County, California","110556","null",
"1500000US060014051004","Block Group 4, Census Tract 4051, Alameda County, California","82185","null",
"1500000US060014051005","Block Group 5, Census Tract 4051, Alameda County, California","94081","null",
"1500000US060014052001","Block Group 1, Census Tract 4052, Alameda County, California","42462","null",
"1500000US060014052002","Block Group 2, Census Tract 4052, Alameda County, California","37258","null",
"1500000US060014052003","Block Group 3, Census Tract 4052, Alameda County, California","57875","null",
"1500000US060014052004","Block Group 4, Census Tract 4052, Alameda County, California","50583","null",
"1500000US060014053001","Block Group 1, Census Tract 4053, Alameda County, California","41352","null",
"1500000US060014053002","Block Group 2, Census Tract 4053, Alameda County, California","36133","null",
"1500000US060014053003","Block Group 3, Census Tract 4053, Alameda County, California","28867","null",
"1500000US060014053004","Block Group 4, Census Tract 4053, Alameda County, California","30324","null",
"1500000US060014054001","Block Group 1, Census Tract 4054, Alameda County, California","35020","null",
"1500000US060014054002","Block Group 2, Census Tract 4054, Alameda County, California","26033","null",
"1500000US060014054003","Block Group 3, Census Tract 4054, Alameda County, California","15313","null",
"1500000US060014054004","Block Group 4, Census Tract 4054, Alameda County, California","27927","null",
"1500000US060014054005","Block Group 5, Census Tract 4054, Alameda County, California","24329","null",
"1500000US060014054006","Block Group 6, Census Tract 4054, Alameda County, California","32039","null",
"1500000US060014055001","Block Group 1, Census Tract 4055, Alameda County, California","33750","null",
"1500000US060014055002","Block Group 2, Census Tract 4055, Alameda County, California","33083","null",
"1500000US060014055003","Block Group 3, Census Tract 4055, Alameda County, California","41250","null",
"1500000US060014055004","Block Group 4, Census Tract 4055, Alameda County, California","38385","null",
"1500000US060014056001","Block Group 1, Census Tract 4056, Alameda County, California","32321","null",
"1500000US060014056002","Block Group 2, Census Tract 4056, Alameda County, California","33102","null",
"1500000US060014056003","Block Group 3, Census Tract 4056, Alameda County, California","40278","null",
"1500000US060014057001","Block Group 1, Census Tract 4057, Alameda County, California","37697","null",
"1500000US060014057002","Block Group 2, Census Tract 4057, Alameda County, California","28714","null",
"1500000US060014057003","Block Group 3, Census Tract 4057, Alameda County, California","37500","null",
"1500000US060014058001","Block Group 1, Census Tract 4058, Alameda County, California","38125","null",
"1500000US060014058002","Block Group 2, Census Tract 4058, Alameda County, California","30357","null",
"1500000US060014058003","Block Group 3, Census Tract 4058, Alameda County, California","31694","null",
"1500000US060014058004","Block Group 4, Census Tract 4058, Alameda County, California","29485","null",
"1500000US060014059001","Block Group 1, Census Tract 4059, Alameda County, California","22625","null",
"1500000US060014059002","Block Group 2, Census Tract 4059, Alameda County, California","38148","null",
"1500000US060014059003","Block Group 3, Census Tract 4059, Alameda County, California","29360","null",
"1500000US060014059004","Block Group 4, Census Tract 4059, Alameda County, California","30417","null",
"1500000US060014059005","Block Group 5, Census Tract 4059, Alameda County, California","28594","null",
"1500000US060014059006","Block Group 6, Census Tract 4059, Alameda County, California","22989","null",
"1500000US060014060001","Block Group 1, Census Tract 4060, Alameda County, California","36198","null",
"1500000US060014060002","Block Group 2, Census Tract 4060, Alameda County, California","36875","null",
"1500000US060014060003","Block Group 3, Census Tract 4060, Alameda County, California","20331","null",
"1500000US060014061001","Block Group 1, Census Tract 4061, Alameda County, California","26343","null",
"1500000US060014061002","Block Group 2, Census Tract 4061, Alameda County, California","38750","null",
"1500000US060014061003","Block Group 3, Census Tract 4061, Alameda County, California","43125","null",
"1500000US060014061004","Block Group 4, Census Tract 4061, Alameda County, California","36029","null",
"1500000US060014062011","Block Group 1, Census Tract 4062.01, Alameda County, California","18681","null",
"1500000US060014062012","Block Group 2, Census Tract 4062.01, Alameda County, California","40909","null",
"1500000US060014062013","Block Group 3, Census Tract 4062.01, Alameda County, California","22112","null",
"1500000US060014062014","Block Group 4, Census Tract 4062.01, Alameda County, California","32067","null",
"1500000US060014062021","Block Group 1, Census Tract 4062.02, Alameda County, California","33480","null",
"1500000US060014062022","Block Group 2, Census Tract 4062.02, Alameda County, California","32031","null",
"1500000US060014063001","Block Group 1, Census Tract 4063, Alameda County, California","27578","null",
"1500000US060014063002","Block Group 2, Census Tract 4063, Alameda County, California","24500","null",
"1500000US060014063003","Block Group 3, Census Tract 4063, Alameda County, California","34375","null",
"1500000US060014063004","Block Group 4, Census Tract 4063, Alameda County, California","41000","null",
"1500000US060014064001","Block Group 1, Census Tract 4064, Alameda County, California","63125","null",
"1500000US060014064002","Block Group 2, Census Tract 4064, Alameda County, California","37292","null",
"1500000US060014065001","Block Group 1, Census Tract 4065, Alameda County, California","40083","null",
"1500000US060014065002","Block Group 2, Census Tract 4065, Alameda County, California","38571","null",
"1500000US060014065003","Block Group 3, Census Tract 4065, Alameda County, California","27500","null",
"1500000US060014065004","Block Group 4, Census Tract 4065, Alameda County, California","31087","null",
"1500000US060014066001","Block Group 1, Census Tract 4066, Alameda County, California","50625","null",
"1500000US060014066002","Block Group 2, Census Tract 4066, Alameda County, California","41016","null",
"1500000US060014066003","Block Group 3, Census Tract 4066, Alameda County, California","25729","null",
"1500000US060014066004","Block Group 4, Census Tract 4066, Alameda County, California","35042","null",
"1500000US060014066005","Block Group 5, Census Tract 4066, Alameda County, California","42679","null",
"1500000US060014066006","Block Group 6, Census Tract 4066, Alameda County, California","34773","null",
"1500000US060014067001","Block Group 1, Census Tract 4067, Alameda County, California","78223","null",
"1500000US060014067002","Block Group 2, Census Tract 4067, Alameda County, California","70690","null",
"1500000US060014067003","Block Group 3, Census Tract 4067, Alameda County, California","51250","null",
"1500000US060014067004","Block Group 4, Census Tract 4067, Alameda County, California","74219","null",
"1500000US060014067005","Block Group 5, Census Tract 4067, Alameda County, California","61528","null",
"1500000US060014068001","Block Group 1, Census Tract 4068, Alameda County, California","70750","null",
"1500000US060014068002","Block Group 2, Census Tract 4068, Alameda County, California","61771","null",
"1500000US060014068003","Block Group 3, Census Tract 4068, Alameda County, California","34643","null",
"1500000US060014068004","Block Group 4, Census Tract 4068, Alameda County, California","57059","null",
"1500000US060014069001","Block Group 1, Census Tract 4069, Alameda County, California","99109","null",
"1500000US060014069002","Block Group 2, Census Tract 4069, Alameda County, California","69414","null",
"1500000US060014069003","Block Group 3, Census Tract 4069, Alameda County, California","43799","null",
"1500000US060014070001","Block Group 1, Census Tract 4070, Alameda County, California","36200","null",
"1500000US060014070002","Block Group 2, Census Tract 4070, Alameda County, California","46534","null",
"1500000US060014070003","Block Group 3, Census Tract 4070, Alameda County, California","32351","null",
"1500000US060014070004","Block Group 4, Census Tract 4070, Alameda County, California","36406","null",
"1500000US060014070005","Block Group 5, Census Tract 4070, Alameda County, California","32537","null",
"1500000US060014071001","Block Group 1, Census Tract 4071, Alameda County, California","37000","null",
"1500000US060014071002","Block Group 2, Census Tract 4071, Alameda County, California","35221","null",
"1500000US060014071003","Block Group 3, Census Tract 4071, Alameda County, California","62083","null",
"1500000US060014071004","Block Group 4, Census Tract 4071, Alameda County, California","52286","null",
"1500000US060014071005","Block Group 5, Census Tract 4071, Alameda County, California","34808","null",
"1500000US060014071006","Block Group 6, Census Tract 4071, Alameda County, California","35862","null",
"1500000US060014072001","Block Group 1, Census Tract 4072, Alameda County, California","35357","null",
"1500000US060014072002","Block Group 2, Census Tract 4072, Alameda County, California","30208","null",
"1500000US060014072003","Block Group 3, Census Tract 4072, Alameda County, California","35588","null",
"1500000US060014072004","Block Group 4, Census Tract 4072, Alameda County, California","25521","null",
"1500000US060014073001","Block Group 1, Census Tract 4073, Alameda County, California","31250","null",
"1500000US060014073002","Block Group 2, Census Tract 4073, Alameda County, California","27218","null",
"1500000US060014074001","Block Group 1, Census Tract 4074, Alameda County, California","40130","null",
"1500000US060014074002","Block Group 2, Census Tract 4074, Alameda County, California","31944","null",
"1500000US060014074003","Block Group 3, Census Tract 4074, Alameda County, California","26019","null",
"1500000US060014075001","Block Group 1, Census Tract 4075, Alameda County, California","24250","null",
"1500000US060014075002","Block Group 2, Census Tract 4075, Alameda County, California","24948","null",
"1500000US060014075003","Block Group 3, Census Tract 4075, Alameda County, California","29512","null",
"1500000US060014076001","Block Group 1, Census Tract 4076, Alameda County, California","60438","null",
"1500000US060014076002","Block Group 2, Census Tract 4076, Alameda County, California","34286","null",
"1500000US060014076003","Block Group 3, Census Tract 4076, Alameda County, California","35795","null",
"1500000US060014076004","Block Group 4, Census Tract 4076, Alameda County, California","26643","null",
"1500000US060014076005","Block Group 5, Census Tract 4076, Alameda County, California","36471","null",
"1500000US060014077001","Block Group 1, Census Tract 4077, Alameda County, California","39286","null",
"1500000US060014077002","Block Group 2, Census Tract 4077, Alameda County, California","50388","null",
"1500000US060014077003","Block Group 3, Census Tract 4077, Alameda County, California","52500","null",
"1500000US060014077004","Block Group 4, Census Tract 4077, Alameda County, California","71940","null",
"1500000US060014078001","Block Group 1, Census Tract 4078, Alameda County, California","37708","null",
"1500000US060014078002","Block Group 2, Census Tract 4078, Alameda County, California","52375","null",
"1500000US060014078003","Block Group 3, Census Tract 4078, Alameda County, California","51500","null",
"1500000US060014079001","Block Group 1, Census Tract 4079, Alameda County, California","86956","null",
"1500000US060014079002","Block Group 2, Census Tract 4079, Alameda County, California","54038","null",
"1500000US060014079003","Block Group 3, Census Tract 4079, Alameda County, California","56071","null",
"1500000US060014080001","Block Group 1, Census Tract 4080, Alameda County, California","92364","null",
"1500000US060014080002","Block Group 2, Census Tract 4080, Alameda County, California","86898","null",
"1500000US060014081001","Block Group 1, Census Tract 4081, Alameda County, California","107187","null",
"1500000US060014081002","Block Group 2, Census Tract 4081, Alameda County, California","85844","null",
"1500000US060014082001","Block Group 1, Census Tract 4082, Alameda County, California","52266","null",
"1500000US060014082002","Block Group 2, Census Tract 4082, Alameda County, California","29363","null",
"1500000US060014082003","Block Group 3, Census Tract 4082, Alameda County, California","35889","null",
"1500000US060014082004","Block Group 4, Census Tract 4082, Alameda County, California","37500","null",
"1500000US060014083001","Block Group 1, Census Tract 4083, Alameda County, California","54333","null",
"1500000US060014083002","Block Group 2, Census Tract 4083, Alameda County, California","56364","null",
"1500000US060014083003","Block Group 3, Census Tract 4083, Alameda County, California","59250","null",
"1500000US060014083004","Block Group 4, Census Tract 4083, Alameda County, California","36815","null",
"1500000US060014083005","Block Group 5, Census Tract 4083, Alameda County, California","42159","null",
"1500000US060014084001","Block Group 1, Census Tract 4084, Alameda County, California","32105","null",
"1500000US060014084002","Block Group 2, Census Tract 4084, Alameda County, California","31141","null",
"1500000US060014084003","Block Group 3, Census Tract 4084, Alameda County, California","34297","null",
"1500000US060014085001","Block Group 1, Census Tract 4085, Alameda County, California","37596","null",
"1500000US060014085002","Block Group 2, Census Tract 4085, Alameda County, California","19167","null",
"1500000US060014085003","Block Group 3, Census Tract 4085, Alameda County, California","37652","null",
"1500000US060014085004","Block Group 4, Census Tract 4085, Alameda County, California","28424","null",
"1500000US060014085005","Block Group 5, Census Tract 4085, Alameda County, California","25865","null",
"1500000US060014086001","Block Group 1, Census Tract 4086, Alameda County, California","40278","null",
"1500000US060014086002","Block Group 2, Census Tract 4086, Alameda County, California","39115","null",
"1500000US060014086003","Block Group 3, Census Tract 4086, Alameda County, California","27208","null",
"1500000US060014086004","Block Group 4, Census Tract 4086, Alameda County, California","36111","null",
"1500000US060014087001","Block Group 1, Census Tract 4087, Alameda County, California","37222","null",
"1500000US060014087002","Block Group 2, Census Tract 4087, Alameda County, California","40703","null",
"1500000US060014087003","Block Group 3, Census Tract 4087, Alameda County, California","36838","null",
"1500000US060014087004","Block Group 4, Census Tract 4087, Alameda County, California","16346","null",
"1500000US060014087005","Block Group 5, Census Tract 4087, Alameda County, California","38750","null",
"1500000US060014087006","Block Group 6, Census Tract 4087, Alameda County, California","26607","null",
"1500000US060014088001","Block Group 1, Census Tract 4088, Alameda County, California","30375","null",
"1500000US060014088002","Block Group 2, Census Tract 4088, Alameda County, California","17661","null",
"1500000US060014088003","Block Group 3, Census Tract 4088, Alameda County, California","26094","null",
"1500000US060014088004","Block Group 4, Census Tract 4088, Alameda County, California","27222","null",
"1500000US060014089001","Block Group 1, Census Tract 4089, Alameda County, California","28044","null",
"1500000US060014089002","Block Group 2, Census Tract 4089, Alameda County, California","35625","null",
"1500000US060014089003","Block Group 3, Census Tract 4089, Alameda County, California","37857","null",
"1500000US060014090001","Block Group 1, Census Tract 4090, Alameda County, California","23700","null",
"1500000US060014090002","Block Group 2, Census Tract 4090, Alameda County, California","30294","null",
"1500000US060014090003","Block Group 3, Census Tract 4090, Alameda County, California","32721","null",
"1500000US060014090004","Block Group 4, Census Tract 4090, Alameda County, California","0","null",
"1500000US060014091001","Block Group 1, Census Tract 4091, Alameda County, California","36250","null",
"1500000US060014091002","Block Group 2, Census Tract 4091, Alameda County, California","27935","null",
"1500000US060014092001","Block Group 1, Census Tract 4092, Alameda County, California","40104","null",
"1500000US060014093001","Block Group 1, Census Tract 4093, Alameda County, California","31094","null",
"1500000US060014093002","Block Group 2, Census Tract 4093, Alameda County, California","33500","null",
"1500000US060014093003","Block Group 3, Census Tract 4093, Alameda County, California","30833","null",
"1500000US060014093004","Block Group 4, Census Tract 4093, Alameda County, California","36544","null",
"1500000US060014094001","Block Group 1, Census Tract 4094, Alameda County, California","33750","null",
"1500000US060014094002","Block Group 2, Census Tract 4094, Alameda County, California","35208","null",
"1500000US060014094003","Block Group 3, Census Tract 4094, Alameda County, California","41111","null",
"1500000US060014094004","Block Group 4, Census Tract 4094, Alameda County, California","32813","null",
"1500000US060014095001","Block Group 1, Census Tract 4095, Alameda County, California","33558","null",
"1500000US060014095002","Block Group 2, Census Tract 4095, Alameda County, California","31250","null",
"1500000US060014095003","Block Group 3, Census Tract 4095, Alameda County, California","25536","null",
"1500000US060014095004","Block Group 4, Census Tract 4095, Alameda County, California","22188","null",
"1500000US060014096001","Block Group 1, Census Tract 4096, Alameda County, California","34250","null",
"1500000US060014096002","Block Group 2, Census Tract 4096, Alameda County, California","28355","null",
"1500000US060014096003","Block Group 3, Census Tract 4096, Alameda County, California","37100","null",
"1500000US060014096004","Block Group 4, Census Tract 4096, Alameda County, California","35052","null",
"1500000US060014096005","Block Group 5, Census Tract 4096, Alameda County, California","23864","null",
"1500000US060014097001","Block Group 1, Census Tract 4097, Alameda County, California","25700","null",
"1500000US060014097002","Block Group 2, Census Tract 4097, Alameda County, California","23807","null",
"1500000US060014097003","Block Group 3, Census Tract 4097, Alameda County, California","35847","null",
"1500000US060014097004","Block Group 4, Census Tract 4097, Alameda County, California","26250","null",
"1500000US060014098001","Block Group 1, Census Tract 4098, Alameda County, California","66591","null",
"1500000US060014098002","Block Group 2, Census Tract 4098, Alameda County, California","32328","null",
"1500000US060014098003","Block Group 3, Census Tract 4098, Alameda County, California","67396","null",
"1500000US060014099001","Block Group 1, Census Tract 4099, Alameda County, California","82865","null",
"1500000US060014099002","Block Group 2, Census Tract 4099, Alameda County, California","74583","null",
"1500000US060014099003","Block Group 3, Census Tract 4099, Alameda County, California","92608","null",
"1500000US060014099004","Block Group 4, Census Tract 4099, Alameda County, California","85000","null",
"1500000US060014100001","Block Group 1, Census Tract 4100, Alameda County, California","72969","null",
"1500000US060014100002","Block Group 2, Census Tract 4100, Alameda County, California","76020","null",
"1500000US060014100003","Block Group 3, Census Tract 4100, Alameda County, California","26250","null",
"1500000US060014101001","Block Group 1, Census Tract 4101, Alameda County, California","51250","null",
"1500000US060014101002","Block Group 2, Census Tract 4101, Alameda County, California","36680","null",
"1500000US060014102001","Block Group 1, Census Tract 4102, Alameda County, California","31385","null",
"1500000US060014102002","Block Group 2, Census Tract 4102, Alameda County, California","39205","null",
"1500000US060014102003","Block Group 3, Census Tract 4102, Alameda County, California","49219","null",
"1500000US060014103001","Block Group 1, Census Tract 4103, Alameda County, California","24667","null",
"1500000US060014103002","Block Group 2, Census Tract 4103, Alameda County, California","33750","null",
"1500000US060014103003","Block Group 3, Census Tract 4103, Alameda County, California","35625","null",
"1500000US060014103004","Block Group 4, Census Tract 4103, Alameda County, California","22000","null",
"1500000US060014104001","Block Group 1, Census Tract 4104, Alameda County, California","50104","null",
"1500000US060014104002","Block Group 2, Census Tract 4104, Alameda County, California","36477","null",
"1500000US060014104003","Block Group 3, Census Tract 4104, Alameda County, California","40833","null",
"1500000US060014201001","Block Group 1, Census Tract 4201, Alameda County, California","60000","null",
"1500000US060014201002","Block Group 2, Census Tract 4201, Alameda County, California","77907","null",
"1500000US060014201003","Block Group 3, Census Tract 4201, Alameda County, California","65208","null",
"1500000US060014202001","Block Group 1, Census Tract 4202, Alameda County, California","50066","null",
"1500000US060014202002","Block Group 2, Census Tract 4202, Alameda County, California","66354","null",
"1500000US060014202003","Block Group 3, Census Tract 4202, Alameda County, California","47292","null",
"1500000US060014203001","Block Group 1, Census Tract 4203, Alameda County, California","62574","null",
"1500000US060014203002","Block Group 2, Census Tract 4203, Alameda County, California","36500","null",
"1500000US060014203003","Block Group 3, Census Tract 4203, Alameda County, California","43750","null",
"1500000US060014204001","Block Group 1, Census Tract 4204, Alameda County, California","27566","null",
